home,away,team,matchweek,player,shot_type,situation,player_coordinates_x,player_coordinates_y,player_coordinates_z,body_part,goal_mouth_location,goal_mouth_coordinates_x,goal_mouth_coordinates_y,goal_mouth_coordinates_z,id,time,added_time,time_seconds,draw_start_x,draw_start_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversed_period_time,reversed_period_time_seconds,incident_type,block_coordinates_x,block_coordinates_y,block_coordinates_z,draw_block_x,draw_block_y,goal_type
orense,imbabura,imbabura,4,Erick Mendoza,miss,set-piece,37.4,38.5,0,left-foot,left,0,60.2,23.6,2615436,22,0.0,1290,38.5,37.4,39.8,0,39.8,76.4,24,1410,shot,0.0,0.0,0.0,0.0,0.0,0
orense,imbabura,orense,4,Robert Burbano,miss,assisted,24.1,61.8,0,right-foot,close-high,0,47.7,56.9,2615423,15,0.0,876,61.8,24.1,52.3,0,52.3,43.1,31,1824,shot,0.0,0.0,0.0,0.0,0.0,0
orense,imbabura,imbabura,4,Jacson Pita Mina,save,assisted,37.1,45.7,0,right-foot,low-centre,0,50.3,7.6,2615414,6,0.0,322,45.7,37.1,49.7,0,49.7,92.4,40,2378,shot,1.2,49.1,0.0,49.1,1.2,0
orense,imbabura,orense,4,Walter Agustin Herrera,save,set-piece,8.0,54.2,0,left-foot,high-centre,0,50.0,20.9,2615412,6,0.0,300,54.2,8.0,50.0,0,50.0,79.1,40,2400,shot,1.4,51.6,0.0,51.6,1.4,0
tecnico,independiente,tecnico,4,Emmanuel Torres,miss,assisted,26.9,57.5,0,right-foot,right,0,8.1,6.9,2621007,90,6.0,5711,57.5,26.9,91.9,0,91.9,93.1,1,589,shot,8.8,95.0,0.0,95.0,8.8,0
tecnico,independiente,independiente,4,Renzo López,miss,assisted,9.2,53.3,0,head,left,0,65.0,27.8,2621005,90,3.0,5570,53.3,9.2,35.0,0,35.0,72.2,1,730,shot,1.8,41.5,0.0,41.5,1.8,0
tecnico,independiente,tecnico,4,Edison Carcelen,miss,corner,6.0,39.5,0,head,close-high,0,50.3,58.3,2620996,85,0.0,5059,39.5,6.0,49.7,0,49.7,41.7,6,341,shot,0.0,0.0,0.0,0.0,0.0,0
tecnico,independiente,independiente,4,Renzo López,block,corner,11.2,46.4,0,head,low-left,0,51.8,19.0,2621001,78,0.0,4666,46.4,11.2,48.2,0,48.2,81.0,13,734,shot,6.7,47.1,0.0,47.1,6.7,0
tecnico,independiente,independiente,4,Renzo López,miss,assisted,6.7,50.3,0,left-foot,left,0,98.5,37.5,2620993,75,0.0,4472,50.3,6.7,1.5,0,1.5,62.5,16,928,shot,5.4,6.7,0.0,6.7,5.4,0
tecnico,independiente,independiente,4,Renzo López,block,corner,9.0,49.1,0,head,low-left,0,51.9,19.0,2620990,72,0.0,4307,49.1,9.0,48.1,0,48.1,81.0,19,1093,shot,4.1,48.6,0.0,48.6,4.1,0
tecnico,independiente,independiente,4,Anthony Landázuri,save,corner,10.8,56.0,0,head,low-right,0,47.9,16.5,2620987,66,0.0,3947,56.0,10.8,52.1,0,52.1,83.5,25,1453,shot,1.9,51.4,0.0,51.4,1.9,0
tecnico,independiente,tecnico,4,Milton Maciel,miss,corner,13.3,67.5,0,left-foot,high-right,0,39.3,50.0,2620984,57,0.0,3417,67.5,13.3,60.7,0,60.7,50.0,34,1983,shot,0.0,0.0,0.0,0.0,0.0,0
tecnico,independiente,independiente,4,Patrik Mercado,block,assisted,27.0,47.3,0,right-foot,low-centre,0,51.2,19.0,2620985,56,0.0,3327,47.3,27.0,48.8,0,48.8,81.0,35,2073,shot,13.8,48.0,0.0,48.0,13.8,0
tecnico,independiente,tecnico,4,Milton Maciel,save,corner,10.0,63.4,0,left-foot,low-centre,0,48.7,9.5,2620983,55,0.0,3241,63.4,10.0,51.3,0,51.3,90.5,36,2159,shot,1.2,53.4,0.0,53.4,1.2,0
tecnico,independiente,independiente,4,Patrik Mercado,save,regular,29.0,33.4,0,right-foot,low-left,0,54.2,10.1,2620959,47,0.0,2793,33.4,29.0,45.8,0,45.8,89.9,44,2607,shot,1.0,48.6,0.0,48.6,1.0,0
tecnico,independiente,tecnico,4,Diego Armas,miss,corner,14.9,41.8,0,right-foot,close-right,0,41.2,11.1,2620956,45,4.0,2929,41.8,14.9,58.8,0,58.8,88.9,1,2471,shot,0.0,0.0,0.0,0.0,0.0,0
tecnico,independiente,independiente,4,Mateo Carabajal,save,set-piece,12.8,50.1,0,left-foot,low-centre,0,49.1,13.9,2620955,45,1.0,2758,50.1,12.8,50.9,0,50.9,86.1,1,2642,shot,1.8,51.3,0.0,51.3,1.8,0
tecnico,independiente,tecnico,4,Milton Maciel,goal,regular,23.3,67.0,0,left-foot,high-left,0,54.3,23.4,2620953,43,0.0,2573,67.0,23.3,45.7,0,45.7,76.6,3,127,shot,0.0,0.0,0.0,0.0,0.0,regular
tecnico,independiente,tecnico,4,Emmanuel Torres,block,fast-break,7.5,30.6,0,right-foot,low-left,0,52.9,19.0,2620954,41,0.0,2452,30.6,7.5,47.1,0,47.1,81.0,5,248,shot,3.8,38.6,0.0,38.6,3.8,0
tecnico,independiente,tecnico,4,Carlos Pérez,block,regular,29.6,64.8,0,right-foot,low-centre,0,51.3,19.0,2620949,38,0.0,2238,64.8,29.6,48.7,0,48.7,81.0,8,462,shot,24.0,61.7,0.0,61.7,24.0,0
tecnico,independiente,independiente,4,Cristian Zabala,miss,regular,26.6,43.0,0,right-foot,close-high-right,0,43.5,56.9,2620944,32,0.0,1874,43.0,26.6,56.5,0,56.5,43.1,14,826,shot,0.0,0.0,0.0,0.0,0.0,0
tecnico,independiente,independiente,4,Alexander Bolaños,save,assisted,22.8,39.2,0,right-foot,low-left,0,52.1,13.3,2620943,30,0.0,1767,39.2,22.8,47.9,0,47.9,86.7,16,933,shot,1.8,49.1,0.0,49.1,1.8,0
tecnico,independiente,tecnico,4,Milton Maciel,save,assisted,4.5,66.2,0,left-foot,low-right,0,46.9,5.7,2620941,25,0.0,1464,66.2,4.5,53.1,0,53.1,94.3,21,1236,shot,0.90000000000001,54.5,0.0,54.5,0.90000000000001,0
tecnico,independiente,independiente,4,Michael Hoyos,goal,assisted,5.4,47.4,0,right-foot,high-left,0,53.2,34.8,2620940,23,0.0,1326,47.4,5.4,46.8,0,46.8,65.2,23,1374,shot,0.0,0.0,0.0,0.0,0.0,regular
tecnico,independiente,independiente,4,Anthony Landázuri,block,corner,14.1,47.9,0,head,low-centre,0,49.1,19.0,2620936,8,0.0,472,47.9,14.1,50.9,0,50.9,81.0,38,2228,shot,6.8,49.5,0.0,49.5,6.8,0
tecnico,independiente,tecnico,4,Carlos Arboleda,block,regular,13.6,25.8,0,left-foot,low-centre,0,51.7,19.0,2620938,5,0.0,290,25.8,13.6,48.3,0,48.3,81.0,41,2410,shot,9.6,32.5,0.0,32.5,9.6,0
tecnico,independiente,independiente,4,Beder Caicedo,block,assisted,21.2,33.1,0,left-foot,low-centre,0,50.7,19.0,2620927,5,0.0,273,33.1,21.2,49.3,0,49.3,81.0,41,2427,shot,14.0,38.6,0.0,38.6,14.0,0
delfin,libertad,delfin,5,Cristian García,block,regular,13.1,63.9,0,right-foot,low-centre,0,51.3,19.0,2633479,90,7.0,5784,63.9,13.1,48.7,0,48.7,81.0,1,516,shot,6.6,56.3,0.0,56.3,6.6,0
delfin,libertad,delfin,5,Nicolás Messiniti,miss,assisted,7.7,60.1,0,head,close-right,0,41.5,18.1,2633477,90,4.0,5632,60.1,7.7,58.5,0,58.5,81.9,1,668,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,delfin,5,Nicolás Messiniti,goal,penalty,11.5,50.0,0,right-foot,high-centre,0,50.3,22.2,2633475,90,3.0,5568,50.0,11.5,49.7,0,49.7,77.8,1,732,shot,0.0,0.0,0.0,0.0,0.0,penalty
delfin,libertad,libertad,5,Leandro Basan,save,assisted,17.6,68.1,0,right-foot,low-right,0,46.3,15.2,2633457,83,0.0,4939,68.1,17.6,53.7,0,53.7,84.8,8,461,shot,3.6,54.5,0.0,54.5,3.6,0
delfin,libertad,delfin,5,Jose Enrique Angulo,save,regular,8.9,32.5,0,right-foot,low-left,0,52.3,19.6,2633453,80,0.0,4755,32.5,8.9,47.7,0,47.7,80.4,11,645,shot,1.5,44.2,0.0,44.2,1.5,0
delfin,libertad,delfin,5,Michael Mieles,block,regular,15.8,52.3,0,left-foot,low-right,0,47.3,19.0,2633452,80,0.0,4751,52.3,15.8,52.7,0,52.7,81.0,11,649,shot,13.7,52.0,0.0,52.0,13.7,0
delfin,libertad,delfin,5,Michael Mieles,miss,free-kick,34.6,50.9,0,left-foot,close-right,0,41.5,26.4,2633450,76,0.0,4550,50.9,34.6,58.5,0,58.5,73.6,15,850,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,delfin,5,Horacio Tijanovich,miss,assisted,19.0,37.7,0,right-foot,right,0,40.2,19.4,2633447,74,0.0,4404,37.7,19.0,59.8,0,59.8,80.6,17,996,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,libertad,5,Libinton Angulo,save,regular,14.0,23.2,0,left-foot,high-left,0,53.5,25.3,2633446,73,0.0,4366,23.2,14.0,46.5,0,46.5,74.7,18,1034,shot,1.5,45.3,0.0,45.3,1.5,0
delfin,libertad,delfin,5,Horacio Tijanovich,miss,fast-break,17.0,67.3,0,right-foot,left,0,60.0,16.7,2633430,68,0.0,4051,67.3,17.0,40.0,0,40.0,83.3,23,1349,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,delfin,5,Gianni Cagua,miss,regular,12.2,68.0,0,right-foot,left,0,62.2,16.7,2633429,65,0.0,3865,68.0,12.2,37.8,0,37.8,83.3,26,1535,shot,6.6,54.2,0.0,54.2,6.6,0
delfin,libertad,delfin,5,Gianni Cagua,block,assisted,10.0,61.3,0,right-foot,low-centre,0,50.2,19.0,2633428,65,0.0,3862,61.3,10.0,49.8,0,49.8,81.0,26,1538,shot,7.9,58.8,0.0,58.8,7.9,0
delfin,libertad,delfin,5,Jose Enrique Angulo,save,assisted,8.2,58.7,0,head,low-centre,0,50.0,9.5,2633426,65,0.0,3840,58.7,8.2,50.0,0,50.0,90.5,26,1560,shot,1.6,53.2,0.0,53.2,1.6,0
delfin,libertad,delfin,5,Mariano Miño,miss,assisted,6.7,32.5,0,right-foot,right,0,39.5,19.4,2633423,60,0.0,3542,32.5,6.7,60.5,0,60.5,80.6,31,1858,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,delfin,5,Luis Castro,miss,assisted,25.0,44.8,0,left-foot,close-right,0,41.0,19.4,2633393,52,0.0,3073,44.8,25.0,59.0,0,59.0,80.6,39,2327,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,libertad,5,Andrés Felipe Ávila,block,corner,3.0,65.6,0,left-foot,low-right,0,46.8,19.0,2633390,47,0.0,2801,65.6,3.0,53.2,0,53.2,81.0,44,2599,shot,1.9,61.0,0.0,61.0,1.9,0
delfin,libertad,libertad,5,José Hernández,miss,assisted,6.5,29.3,0,left-foot,close-left,0,57.3,16.7,2633371,45,5.0,2995,29.3,6.5,42.7,0,42.7,83.3,1,2405,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,delfin,5,Horacio Tijanovich,save,assisted,12.5,27.8,0,left-foot,low-centre,0,50.6,9.5,2633370,45,5.0,2941,27.8,12.5,49.4,0,49.4,90.5,1,2459,shot,3.3,43.0,0.0,43.0,3.3,0
delfin,libertad,delfin,5,Horacio Tijanovich,block,assisted,14.0,34.7,0,right-foot,low-centre,0,50.9,19.0,2633368,45,0.0,2673,34.7,14.0,49.1,0,49.1,81.0,1,27,shot,11.2,37.5,0.0,37.5,11.2,0
delfin,libertad,delfin,5,Ignacio Gariglio,miss,set-piece,9.9,47.2,0,head,right,0,40.0,15.3,2633366,44,0.0,2615,47.2,9.9,60.0,0,60.0,84.7,2,85,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,delfin,5,Ignacio Gariglio,post,corner,6.9,50.3,0,head,left,0,55.4,28.5,2633362,38,0.0,2252,50.3,6.9,44.6,0,44.6,71.5,8,448,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,libertad,5,Ivan Zambrano,goal,assisted,7.3,52.8,0,right-foot,low-centre,0,48.4,15.8,2633357,32,0.0,1867,52.8,7.3,51.6,0,51.6,84.2,14,833,shot,0.0,0.0,0.0,0.0,0.0,regular
delfin,libertad,delfin,5,Mariano Miño,save,penalty,11.5,50.0,0,right-foot,low-left,0,52.9,5.1,2633355,23,0.0,1379,50.0,11.5,47.1,0,47.1,94.9,23,1321,shot,0.90000000000001,49.8,0.0,49.8,0.90000000000001,0
delfin,libertad,libertad,5,Lautaro Disanto,miss,fast-break,17.0,66.2,0,right-foot,close-high,0,47.2,59.7,2633351,18,0.0,1034,66.2,17.0,52.8,0,52.8,40.3,28,1666,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,delfin,5,Mariano Miño,block,assisted,27.7,56.5,0,right-foot,low-centre,0,50.8,19.0,2633350,17,0.0,965,56.5,27.7,49.2,0,49.2,81.0,29,1735,shot,20.2,54.5,0.0,54.5,20.2,0
delfin,libertad,libertad,5,Leandro Basan,save,assisted,7.0,59.4,0,head,high-centre,0,50.9,26.6,2633343,12,0.0,702,59.4,7.0,49.1,0,49.1,73.4,34,1998,shot,1.5,52.2,0.0,52.2,1.5,0
delfin,libertad,delfin,5,Horacio Tijanovich,miss,fast-break,19.9,36.1,0,right-foot,close-high,0,48.1,54.2,2633340,7,0.0,404,36.1,19.9,51.9,0,51.9,45.8,39,2296,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,libertad,delfin,5,Jose Enrique Angulo,save,assisted,13.9,53.0,0,right-foot,low-centre,0,51.0,10.1,2633313,6,0.0,325,53.0,13.9,49.0,0,49.0,89.9,40,2375,shot,2.4,51.1,0.0,51.1,2.4,0
imbabura,cumbaya,cumbaya,5,Melvin Diaz,block,corner,13.1,52.7,0,left-foot,low-centre,0,51.7,19.0,2626092,90,7.0,5772,52.7,13.1,48.3,0,48.3,81.0,1,528,shot,7.2,50.7,0.0,50.7,7.2,0
imbabura,cumbaya,cumbaya,5,Maikel Valencia,block,assisted,21.3,45.1,0,right-foot,low-centre,0,50.9,19.0,2626087,90,5.0,5675,45.1,21.3,49.1,0,49.1,81.0,1,625,shot,14.4,46.4,0.0,46.4,14.4,0
imbabura,cumbaya,cumbaya,5,Maikel Valencia,miss,free-kick,25.4,35.5,0,right-foot,high,0,51.8,72.2,2626077,88,0.0,5239,35.5,25.4,48.2,0,48.2,27.8,3,161,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,cumbaya,5,Maikel Valencia,miss,corner,11.9,26.2,0,right-foot,close-right,0,42.2,19.4,2626074,82,0.0,4895,26.2,11.9,57.8,0,57.8,80.6,9,505,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,imbabura,5,Danny Burbano,save,regular,19.7,35.8,0,right-foot,low-left,0,52.2,19.6,2626073,80,0.0,4789,35.8,19.7,47.8,0,47.8,80.4,11,611,shot,1.1,49.3,0.0,49.3,1.1,0
imbabura,cumbaya,cumbaya,5,Melvin Diaz,miss,assisted,30.0,60.6,0,left-foot,high-left,0,59.2,62.5,2626066,76,0.0,4533,60.6,30.0,40.8,0,40.8,37.5,15,867,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,imbabura,5,Óscar Pepinos,miss,assisted,19.5,21.5,0,left-foot,high-left,0,58.5,63.9,2626030,72,0.0,4286,21.5,19.5,41.5,0,41.5,36.1,19,1114,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,cumbaya,5,Melvin Diaz,block,assisted,18.9,71.1,0,left-foot,low-centre,0,48.4,19.0,2626023,65,0.0,3867,71.1,18.9,51.6,0,51.6,81.0,26,1533,shot,16.3,68.4,0.0,68.4,16.3,0
imbabura,cumbaya,imbabura,5,Federico Paz,save,corner,21.6,59.6,0,right-foot,low-centre,0,51.3,19.0,2625990,56,0.0,3300,59.6,21.6,48.7,0,48.7,81.0,35,2100,shot,2.2,51.8,0.0,51.8,2.2,0
imbabura,cumbaya,imbabura,5,Leandro Pantoja,save,free-kick,32.8,62.5,0,right-foot,high-left,0,54.2,22.8,2625986,55,0.0,3269,62.5,32.8,45.8,0,45.8,77.2,36,2131,shot,1.8,51.3,0.0,51.3,1.8,0
imbabura,cumbaya,cumbaya,5,Ariel Almagro,miss,assisted,24.8,72.7,0,left-foot,high-left,0,58.8,79.2,2626022,48,0.0,2870,72.7,24.8,41.2,0,41.2,20.8,43,2530,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,cumbaya,5,Franco Suárez,miss,regular,8.4,37.4,0,left-foot,high-left,0,56.8,80.6,2625891,45,4.0,2922,37.4,8.4,43.2,0,43.2,19.4,1,2478,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,imbabura,5,Leonar Espinoza,miss,set-piece,30.2,58.9,0,right-foot,left,0,69.4,37.5,2625887,45,4.0,2885,58.9,30.2,30.6,0,30.6,62.5,1,2515,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,imbabura,5,Leandro Pantoja,block,free-kick,20.7,32.7,0,right-foot,low-centre,0,50.6,19.0,2625881,45,3.0,2876,32.7,20.7,49.4,0,49.4,81.0,1,2524,shot,11.1,40.4,0.0,40.4,11.1,0
imbabura,cumbaya,imbabura,5,Leonar Espinoza,miss,assisted,19.9,68.8,0,left-foot,high-left,0,59.8,55.6,2625873,43,0.0,2535,68.8,19.9,40.2,0,40.2,44.4,3,165,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,cumbaya,5,Alejandro Altuna,miss,assisted,27.7,54.5,0,right-foot,high,0,46.1,62.5,2625872,41,0.0,2422,54.5,27.7,53.9,0,53.9,37.5,5,278,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,imbabura,5,Jonathan Benítez,save,set-piece,10.1,43.0,0,head,low-centre,0,51.3,17.7,2625880,40,0.0,2359,43.0,10.1,48.7,0,48.7,82.3,6,341,shot,1.6,48.7,0.0,48.7,1.6,0
imbabura,cumbaya,cumbaya,5,Luis Caicedo,save,assisted,11.5,47.9,0,head,low-left,0,53.6,18.4,2625870,37,0.0,2169,47.9,11.5,46.4,0,46.4,81.6,9,531,shot,1.4,49.3,0.0,49.3,1.4,0
imbabura,cumbaya,cumbaya,5,Luis Gustavino,miss,assisted,35.0,64.3,0,right-foot,high,0,51.4,72.2,2625862,33,0.0,1930,64.3,35.0,48.6,0,48.6,27.8,13,770,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,cumbaya,5,Juan Carlos Paredes,block,assisted,29.7,44.2,0,right-foot,low-centre,0,48.3,19.0,2625860,32,0.0,1919,44.2,29.7,51.7,0,51.7,81.0,14,781,shot,16.7,47.5,0.0,47.5,16.7,0
imbabura,cumbaya,cumbaya,5,Augusto Magoia,block,assisted,24.6,30.1,0,right-foot,low-centre,0,50.8,19.0,2625857,26,0.0,1530,30.1,24.6,49.2,0,49.2,81.0,20,1170,shot,20.6,33.2,0.0,33.2,20.6,0
imbabura,cumbaya,cumbaya,5,Fernando Delgado,miss,regular,29.1,82.7,0,right-foot,high-left,0,63.2,59.7,2625842,19,0.0,1096,82.7,29.1,36.8,0,36.8,40.3,27,1604,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,cumbaya,cumbaya,5,Juan Carlos Paredes,block,assisted,31.8,50.9,0,right-foot,low-centre,0,49.1,12.5,2625825,14,0.0,834,50.9,31.8,50.9,0,50.9,87.5,32,1866,shot,17.9,50.9,0.0,50.9,17.9,0
imbabura,cumbaya,cumbaya,5,Melvin Diaz,block,free-kick,26.7,66.0,0,left-foot,low-right,0,48.2,19.0,2625819,13,0.0,756,66.0,26.7,51.8,0,51.8,81.0,33,1944,shot,18.0,61.4,0.0,61.4,18.0,0
imbabura,cumbaya,cumbaya,5,Melvin Diaz,block,assisted,25.3,64.1,0,right-foot,low-right,0,47.6,19.0,2625818,12,0.0,689,64.1,25.3,52.4,0,52.4,81.0,34,2011,shot,18.2,60.8,0.0,60.8,18.2,0
imbabura,cumbaya,imbabura,5,Leonar Espinoza,save,assisted,9.4,52.4,0,left-foot,low-centre,0,49.9,9.5,2625804,3,0.0,123,52.4,9.4,50.1,0,50.1,90.5,43,2577,shot,2.2,51.4,0.0,51.4,2.2,0
imbabura,cumbaya,imbabura,5,Federico Paz,save,assisted,9.4,28.5,0,right-foot,low-centre,0,50.9,14.6,2625803,3,0.0,121,28.5,9.4,49.1,0,49.1,85.4,43,2579,shot,1.2,47.1,0.0,47.1,1.2,0
independiente,aucas,independiente,5,Renzo López,block,throw-in-set-piece,13.6,47.3,0,right-foot,low-centre,0,50.5,19.0,2630180,90,7.0,5761,47.3,13.6,49.5,0,49.5,81.0,1,539,shot,7.1,48.4,0.0,48.4,7.1,0
independiente,aucas,aucas,5,Carlos Rolón,goal,set-piece,7.7,45.0,0,head,low-right,0,47.7,19.0,2630162,86,0.0,5130,45.0,7.7,52.3,0,52.3,81.0,5,270,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,aucas,aucas,5,Jean Carlos Blanco,miss,throw-in-set-piece,11.9,33.1,0,right-foot,close-left,0,58.7,25.0,2630165,84,0.0,5006,33.1,11.9,41.3,0,41.3,75.0,7,394,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,aucas,5,Ronald Briones,save,assisted,8.6,41.4,0,right-foot,low-centre,0,51.3,7.0,2630153,77,0.0,4564,41.4,8.6,48.7,0,48.7,93.0,14,836,shot,1.1,49.1,0.0,49.1,1.1,0
independiente,aucas,independiente,5,Beder Caicedo,miss,regular,13.7,33.5,0,left-foot,close-left,0,59.0,29.2,2630147,70,0.0,4145,33.5,13.7,41.0,0,41.0,70.8,21,1255,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Renzo López,miss,assisted,11.4,46.1,0,right-foot,high,0,52.8,62.5,2630145,67,0.0,4018,46.1,11.4,47.2,0,47.2,37.5,24,1382,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,aucas,5,Juan Gonzalez,miss,assisted,21.4,66.6,0,left-foot,high-left,0,71.4,40.3,2630141,63,0.0,3727,66.6,21.4,28.6,0,28.6,59.7,28,1673,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Renzo López,block,assisted,19.6,47.6,0,right-foot,low-left,0,52.1,19.0,2630139,61,0.0,3634,47.6,19.6,47.9,0,47.9,81.0,30,1766,shot,15.8,47.7,0.0,47.7,15.8,0
independiente,aucas,independiente,5,Michael Hoyos,goal,assisted,12.6,52.0,0,right-foot,high-centre,0,50.6,30.4,2630135,57,0.0,3388,52.0,12.6,49.4,0,49.4,69.6,34,2012,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,aucas,independiente,5,Cristian Zabala,block,assisted,10.2,35.4,0,left-foot,low-left,0,52.0,19.0,2630134,53,0.0,3179,35.4,10.2,48.0,0,48.0,81.0,38,2221,shot,5.4,41.3,0.0,41.3,5.4,0
independiente,aucas,aucas,5,Michael Carcelén,save,assisted,31.7,44.3,0,right-foot,high-centre,0,49.8,31.0,2630133,49,0.0,2909,44.3,31.7,50.2,0,50.2,69.0,42,2491,shot,2.9,49.1,0.0,49.1,2.9,0
independiente,aucas,independiente,5,Cristian Zabala,miss,assisted,28.5,46.0,0,right-foot,close-high-right,0,41.2,52.8,2630132,48,0.0,2822,46.0,28.5,58.8,0,58.8,47.2,43,2578,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Junior Sornoza,save,free-kick,32.8,58.7,0,right-foot,high-centre,0,51.1,26.6,2630080,45,3.0,2862,58.7,32.8,48.9,0,48.9,73.4,1,2538,shot,1.8,50.9,0.0,50.9,1.8,0
independiente,aucas,independiente,5,Michael Hoyos,miss,assisted,14.0,56.0,0,right-foot,close-high,0,45.0,56.9,2630079,45,1.0,2731,56.0,14.0,55.0,0,55.0,43.1,1,2669,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Yaimar Medina,miss,assisted,5.0,51.5,0,right-foot,close-right,0,41.2,4.2,2630078,42,0.0,2499,51.5,5.0,58.8,0,58.8,95.8,4,201,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Alexander Bolaños,miss,assisted,12.1,56.2,0,left-foot,right,0,37.5,19.4,2630068,41,0.0,2404,56.2,12.1,62.5,0,62.5,80.6,5,296,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,aucas,5,Michael Carcelén,save,assisted,27.2,47.9,0,left-foot,low-centre,0,50.6,9.5,2630065,37,0.0,2213,47.9,27.2,49.4,0,49.4,90.5,9,487,shot,4.8,49.8,0.0,49.8,4.8,0
independiente,aucas,aucas,5,Michael Carcelén,save,assisted,10.1,75.3,0,right-foot,low-right,0,45.8,6.3,2630067,36,0.0,2150,75.3,10.1,54.2,0,54.2,93.7,10,550,shot,1.0,55.4,0.0,55.4,1.0,0
independiente,aucas,independiente,5,Alexander Bolaños,miss,assisted,14.6,69.0,0,right-foot,close-right,0,43.0,16.7,2630056,31,0.0,1819,69.0,14.6,57.0,0,57.0,83.3,15,881,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Michael Hoyos,miss,assisted,8.0,44.8,0,right-foot,close-left,0,58.0,19.4,2630055,30,0.0,1756,44.8,8.0,42.0,0,42.0,80.6,16,944,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,aucas,5,Jeison Medina,miss,set-piece,12.4,45.0,0,head,close-high-left,0,57.1,44.4,2630130,29,0.0,1728,45.0,12.4,42.9,0,42.9,55.6,17,972,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Yaimar Medina,save,assisted,10.0,32.8,0,left-foot,low-right,0,47.6,10.1,2630050,26,0.0,1513,32.8,10.0,52.4,0,52.4,89.9,20,1187,shot,1.5,47.5,0.0,47.5,1.5,0
independiente,aucas,independiente,5,Alexander Bolaños,miss,assisted,11.6,57.6,0,left-foot,left,0,61.3,16.7,2630021,19,0.0,1117,57.6,11.6,38.7,0,38.7,83.3,27,1583,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Yaimar Medina,block,assisted,12.4,26.7,0,left-foot,low-left,0,52.7,19.0,2630044,19,0.0,1106,26.7,12.4,47.3,0,47.3,81.0,27,1594,shot,10.3,30.1,0.0,30.1,10.3,0
independiente,aucas,independiente,5,Richard Schunke,post,corner,7.4,47.8,0,head,high,0,49.4,39.2,2630013,16,0.0,911,47.8,7.4,50.6,0,50.6,60.8,30,1789,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,aucas,independiente,5,Cristian Zabala,block,regular,26.7,32.0,0,left-foot,low-left,0,53.3,19.0,2630020,15,0.0,867,32.0,26.7,46.7,0,46.7,81.0,31,1833,shot,15.0,38.4,0.0,38.4,15.0,0
independiente,aucas,independiente,5,Renato Ibarra,save,assisted,11.1,39.5,0,right-foot,low-centre,0,48.8,17.1,2630009,10,0.0,590,39.5,11.1,51.2,0,51.2,82.9,36,2110,shot,2.3,46.8,0.0,46.8,2.3,0
independiente,aucas,independiente,5,Alexander Bolaños,save,regular,26.4,32.3,0,right-foot,low-right,0,47.8,8.9,2629986,9,0.0,530,32.3,26.4,52.2,0,52.2,91.1,37,2170,shot,1.0,49.5,0.0,49.5,1.0,0
